306.945701357466	0.269655436674634
312.508829047567	0.386769157538682
320.354265533606	0.520537074501938
328.342346319391	0.693177348575841
337.043648603907	0.994230349811434
345.031729389692	1.58562702316527
353.733031674208	1.78188447636752
361.578468160247	2.69499449494738
376.698763933341	5.14746297757018
386.969153515065	7.38305128888823
394.101368502373	11.774701546072
402.089449288158	11.774701546072
410.790751572674	16.888557684593
421.061141154398	22.4897825928685
432.187396534599	36.2498669159108
442.457786116323	48.7872399018932
455.153128793731	77.8072868010526
465.566162675201	111.599673781932
477.405639554133	140.935349346987
491.67006952875	239.539302171711
505.934499503366	362.288975092429
521.05479527646	547.940568764935
533.750137953868	729.669430361014
546.445480631277	931.301494491441
555.146782915793	1253.40127560035
567.842125593202	1669.10180942164
582.106555567818	2130.33045498928
590.807857852334	2690.32029148322
606.641375124159	3187.99900552712
618.623496302836	4290.59981517838
628.89388588456	5476.23602398053
640.733362763492	6489.27752347908
652.71548394217	8733.65797624423
666.124048118309	9307.62765899319
678.106169296987	10459.6585420581
690.801511974396	11754.2794818121
709.059982341905	13209.1392449377
722.468546518044	14844.0710349058
735.163889195453	19978.0389919948
748.572453371593	21066.3133985988
765.261836441894	25229.5711016708
780.382132214987	31861.5484847797
794.646562189604	31861.5484847797
811.335945259905	40665.9597977209
826.313596733252	45699.2983983671
839.864805209138	54153.1498344238
